32,0.259765625,0,0,0,0,0,0,0,0
33,0.26416015625,-0.38330202527866242,-0.25987261146496815,0.64599733777866242,0.76942675159235674,0.5,922.5,101.5,1023.5
34,0.3984375,-0.31543093152866242,-0.25987261146496815,0.71386843152866242,0.76942675159235674,102.5,922.5,203.5,1023.5
35,0.64599609375,-0.19189577527866242,-0.25987261146496815,0.83740358777866242,0.76942675159235674,204.5,922.5,305.5,1023.5
36,0.57177734375,-0.22802858777866242,-0.25987261146496815,0.80127077527866242,0.76942675159235674,306.5,922.5,407.5,1023.5
37,0.82666015625,-0.10131960340366242,-0.25987261146496815,0.92797975965366242,0.76942675159235674,408.5,922.5,509.5,1023.5
38,0.728515625,-0.12597780652866242,-0.25987261146496815,0.90332155652866242,0.76942675159235674,510.5,922.5,611.5,1023.5
39,0.21923828125,-0.40478640027866242,-0.25987261146496815,0.62451296277866242,0.76942675159235674,612.5,922.5,713.5,1023.5
40,0.294921875,-0.36230593152866242,-0.25987261146496815,0.66699343152866242,0.76942675159235674,714.5,922.5,815.5,1023.5
41,0.294921875,-0.37207155652866242,-0.25987261146496815,0.65722780652866242,0.76942675159235674,816.5,922.5,917.5,1023.5
42,0.55078125,-0.24047975965366242,-0.25987261146496815,0.78881960340366242,0.76942675159235674,918.5,922.5,1019.5,1023.5
43,0.57177734375,-0.22973757215366242,-0.25987261146496815,0.79956179090366242,0.76942675159235674,0.5,820.5,101.5,921.5
44,0.2587890625,-0.40210085340366242,-0.25987261146496815,0.62719850965366242,0.76942675159235674,102.5,820.5,203.5,921.5
45,0.32177734375,-0.35351686902866242,-0.25987261146496815,0.67578249402866242,0.76942675159235674,204.5,820.5,305.5,921.5
46,0.2626953125,-0.38330202527866242,-0.25987261146496815,0.64599733777866242,0.76942675159235674,306.5,820.5,407.5,921.5
47,0.36669921875,-0.33154421277866242,-0.25987261146496815,0.69775515027866242,0.76942675159235674,408.5,820.5,509.5,921.5
48,0.57177734375,-0.22900515027866242,-0.25987261146496815,0.80029421277866242,0.76942675159235674,510.5,820.5,611.5,921.5
49,0.57177734375,-0.29394655652866242,-0.25987261146496815,0.73535280652866242,0.76942675159235674,612.5,820.5,713.5,921.5
50,0.57177734375,-0.23144655652866242,-0.25987261146496815,0.79785280652866242,0.76942675159235674,714.5,820.5,815.5,921.5
51,0.57177734375,-0.23584108777866242,-0.25987261146496815,0.79345827527866242,0.76942675159235674,816.5,820.5,917.5,921.5
52,0.57177734375,-0.22754030652866242,-0.25987261146496815,0.80175905652866242,0.76942675159235674,918.5,820.5,1019.5,921.5
53,0.57177734375,-0.22534304090366242,-0.25987261146496815,0.80395632215366242,0.76942675159235674,0.5,718.5,101.5,819.5
54,0.57177734375,-0.22461061902866242,-0.25987261146496815,0.80468874402866242,0.76942675159235674,102.5,718.5,203.5,819.5
55,0.57177734375,-0.23120241590366242,-0.25987261146496815,0.79809694715366242,0.76942675159235674,204.5,718.5,305.5,819.5
56,0.57177734375,-0.22949343152866242,-0.25987261146496815,0.79980593152866242,0.76942675159235674,306.5,718.5,407.5,819.5
57,0.57177734375,-0.23046999402866242,-0.25987261146496815,0.79882936902866242,0.76942675159235674,408.5,718.5,509.5,819.5
58,0.2626953125,-0.38330202527866242,-0.25987261146496815,0.64599733777866242,0.76942675159235674,510.5,718.5,611.5,819.5
59,0.2626953125,-0.40503054090366242,-0.25987261146496815,0.62426882215366242,0.76942675159235674,612.5,718.5,713.5,819.5
60,0.57177734375,-0.22949343152866242,-0.25987261146496815,0.79980593152866242,0.76942675159235674,714.5,718.5,815.5,819.5
61,0.57177734375,-0.22949343152866242,-0.25987261146496815,0.79980593152866242,0.76942675159235674,816.5,718.5,917.5,819.5
62,0.57177734375,-0.22949343152866242,-0.25987261146496815,0.79980593152866242,0.76942675159235674,918.5,718.5,1019.5,819.5
63,0.431640625,-0.30493288465366242,-0.25987261146496815,0.72436647840366242,0.76942675159235674,0.5,616.5,101.5,717.5
64,0.896484375,-0.066163353403662417,-0.25987261146496815,0.96313600965366242,0.76942675159235674,102.5,616.5,203.5,717.5
65,0.63232421875,-0.19897585340366242,-0.25987261146496815,0.83032350965366242,0.76942675159235674,204.5,616.5,305.5,717.5
66,0.64599609375,-0.16992311902866242,-0.25987261146496815,0.85937624402866242,0.76942675159235674,306.5,616.5,407.5,717.5
67,0.6298828125,-0.18457155652866242,-0.25987261146496815,0.84472780652866242,0.76942675159235674,408.5,616.5,509.5,717.5
68,0.7255859375,-0.13354616590366242,-0.25987261146496815,0.89575319715366242,0.76942675159235674,510.5,616.5,611.5,717.5
69,0.5556640625,-0.21826296277866242,-0.25987261146496815,0.81103640027866242,0.76942675159235674,612.5,616.5,713.5,717.5
70,0.51611328125,-0.21826296277866242,-0.25987261146496815,0.81103640027866242,0.76942675159235674,714.5,616.5,815.5,717.5
71,0.72705078125,-0.15796022840366242,-0.25987261146496815,0.87133913465366242,0.76942675159235674,816.5,616.5,917.5,717.5
72,0.7373046875,-0.14648561902866242,-0.25987261146496815,0.88281374402866242,0.76942675159235674,918.5,616.5,1019.5,717.5
73,0.279296875,-0.37548952527866242,-0.25987261146496815,0.65380983777866242,0.76942675159235674,0.5,514.5,101.5,615.5
74,0.2685546875,-0.46630983777866242,-0.25987261146496815,0.56298952527866242,0.76942675159235674,102.5,514.5,203.5,615.5
75,0.6123046875,-0.15966921277866242,-0.25987261146496815,0.86963015027866242,0.76942675159235674,204.5,514.5,305.5,615.5
76,0.52197265625,-0.21704225965366242,-0.25987261146496815,0.81225710340366242,0.76942675159235674,306.5,514.5,407.5,615.5
77,0.8994140625,-0.064942650278662417,-0.25987261146496815,0.96435671277866242,0.76942675159235674,408.5,514.5,509.5,615.5
78,0.7529296875,-0.13794069715366242,-0.25987261146496815,0.89135866590366242,0.76942675159235674,510.5,514.5,611.5,615.5
79,0.77783203125,-0.12573366590366242,-0.25987261146496815,0.90356569715366242,0.76942675159235674,612.5,514.5,713.5,615.5
80,0.6015625,-0.19091921277866242,-0.25987261146496815,0.83838015027866242,0.76942675159235674,714.5,514.5,815.5,615.5
81,0.77783203125,-0.12573366590366242,-0.25987261146496815,0.90356569715366242,0.76942675159235674,816.5,514.5,917.5,615.5
82,0.6171875,-0.16552858777866242,-0.25987261146496815,0.86377077527866242,0.76942675159235674,918.5,514.5,1019.5,615.5
83,0.54833984375,-0.23877077527866242,-0.25987261146496815,0.79052858777866242,0.76942675159235674,0.5,412.5,101.5,513.5
